sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
125001,3.15417241844331,0,0.585451437662712,0.8,0.176147938466016,1,8,1.97861087934786,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.27532904987658,0,1.05125105053389,0,0,0,-0.237524701088769,0,0,2.53690980660066,0,0,0.998618262891471,-1931.3731005537,-1531.18831646524,-400.184784088468
125101,3.44004299670192,0,0.554300219494394,0.8,0.213011485677207,1,8,2.09492920767434,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.341905539159932,0,1.09125271521776,0,0,0,-0.329286400311088,0,0,2.15898999693494,0,0,0.92527530799922,-1885.75605967178,-1529.53769631453,-356.218363357251
125201,3.35076633841064,0,0.711004241261093,0.8,0.174471286990467,1,8,2.09983927379456,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.259529798317773,0,1.12519962018573,0,0,0,-0.330189638679251,0,0,2.71629601601252,0,0,1.01239478483113,-1854.28641944551,-1544.86178631677,-309.424633128742
125301,2.62773111634107,0,0.356881578576532,0.8,0.211700468122837,1,8,2.04242363461745,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.192510360782719,0,1.1709362739904,0,0,0,0.0742388248247123,0,0,2.59055578970672,0,0,1.19681047885877,-1870.72609733595,-1555.20702021221,-315.519077123745
125401,2.86245113591611,0,0.405698001806746,0.8,0.169903573943157,1,8,1.96384781752095,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0559725368788353,0,1.26930724166115,0,0,0,-0.296950693253509,0,0,2.53397476753606,0,0,1.33794062205862,-1873.45702093455,-1533.61961812305,-339.837402811502
125501,2.99636357897148,0,0.865889086562708,0.8,0.162611556549353,1,8,2.0661906046678,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.240740391173152,0,1.41029046038013,0,0,0,-0.162750831522333,0,0,2.63876908352642,0,0,1.3214074058838,-1846.81827946937,-1531.82881005664,-314.989469412728
125601,3.52850570816578,0,0.842690942078671,0.8,0.201029807966537,1,8,2.06271186692261,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.429110180755254,0,1.13854875721563,0,0,0,0.135346575053969,0,0,2.79291208974667,0,0,1.08756384981779,-1858.22246662608,-1533.88098060464,-324.341486021438
125701,3.34002920984968,0,0.539794471829822,0.8,0.157144213169821,1,8,2.09271287964536,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.139451767627574,0,1.12760836708711,0,0,0,-0.382197277802073,0,0,2.33750088713807,0,0,0.918269889681665,-1920.74971851744,-1531.60689199318,-389.142826524264
125801,3.15139163364496,0,0.991006847852872,0.8,0.150601691304828,1,8,2.08643071352838,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.147946710704167,0,1.39030466391791,0,0,0,-0.168881159254136,0,0,2.50821469442227,0,0,1.01922451927082,-1926.04710489919,-1545.19296775425,-380.854137144944
125901,3.34929479594251,0,0.868081468130436,0.8,0.164221341572395,1,8,2.11017963295,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0889898578316268,0,1.46023127931382,0,0,0,-0.317407011749061,0,0,2.65924533649828,0,0,1.04159561485302,-1903.43401253662,-1552.31636116726,-351.117651369362
126001,3.20495696674563,0,0.770929311207371,0.8,0.179753006147782,1,8,2.08999051958671,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.048980476831761,0,1.27377466545889,0,0,0,-0.0374469081675626,0,0,2.5193608637905,0,0,1.34749232215827,-1929.75494526795,-1534.10524219001,-395.649703077943
126101,3.18204875875663,0,0.813967054266829,0.8,0.159245674339141,1,8,2.03150104124254,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.124325553889296,0,1.21086291609866,0,0,0,-0.0786647697839369,0,0,2.47496020695372,0,0,1.40336431525616,-1981.50019172735,-1536.67522090926,-444.824970818093
126201,3.18204875875663,0,0.962193560584349,0.8,0.117436126223209,1,8,2.03345198973269,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0471120207203439,0,1.14602807430695,0,0,0,-0.193540843635427,0,0,2.56753596556273,0,0,1.13729235312247,-1899.8540117192,-1534.57571156325,-365.27830015595
126301,2.58612007419385,0,0.659234480946321,0.8,0.145334768799682,1,8,1.99607874245004,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.427024920211569,0,1.30185874144231,0,0,0,0.108440328242739,0,0,2.79916468079105,0,0,1.31326793727432,-1897.50402489043,-1557.30300311291,-340.201021777517
126401,3.18193187551914,0,0.635838126832179,0.8,0.165044365356785,1,8,2.19416190516814,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0949171617916154,0,1.08897713778677,0,0,0,-0.271300825561538,0,0,2.32399116285896,0,0,1.32360061169893,-1911.3030645687,-1554.9827439368,-356.320320631901
126501,3.23042880688946,0,0.396130053414479,0.8,0.214251557508296,1,8,2.15422749727803,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0802554204740416,0,1.09956779529728,0,0,0,-0.157495001176678,0,0,2.32315954677244,0,0,1.17133196852805,-1950.73644754006,-1556.71025280064,-394.026194739423
126601,2.92332607663269,0,0.534843291486906,0.8,0.203083163211198,1,8,2.0946929557695,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0836378180910584,0,1.09585088821561,0,0,0,-0.651189494919154,0,0,2.32315954677244,0,0,1.14262410831788,-1907.58955250418,-1561.62113658107,-345.968415923109
126701,2.78952591423478,0,0.348934739319885,0.8,0.172562247205637,1,8,2.11162233963323,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0569277184221857,0,1.20996324373017,0,0,0,-0.321121625660745,0,0,2.52120620878934,0,0,0.825003206853508,-1910.29344779891,-1566.94872305869,-343.344724740214
126801,3.3571547037918,0,0.702720188601223,0.8,0.185208841754721,1,8,2.11162233963323,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.335899350339174,0,0.862970976817244,0,0,0,-0.349413766441072,0,0,2.41036710251846,0,0,0.873624184577255,-1908.05448985096,-1534.20682167581,-373.847668175146
126901,2.90999009036005,0,0.6315086080454,0.8,0.149936757606203,1,8,2.12894694887155,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.360534570443579,0,0.956735979934439,0,0,0,-0.445181787201575,0,0,2.5336387761786,0,0,0.849568143267248,-1960.84506318624,-1549.12417095963,-411.720892226615
127001,2.96580224340256,0,0.648354395236224,0.8,0.156464411576377,1,8,2.15332263901301,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.368355877689883,0,0.91385077146241,0,0,0,-0.391234100080736,0,0,2.11651440013744,0,0,0.744734808543645,-1994.95121834316,-1551.41419515652,-443.537023186642
127101,3.04005800836898,0,0.768796749264985,0.8,0.143693224412893,1,8,2.23000865934168,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.323718850930806,0,0.782522385510161,0,0,0,-0.500890206389938,0,0,1.92713699889566,0,0,0.514741096030949,-1940.218571655,-1569.01543964727,-371.203132007726
127201,3.0203151887838,0,0.492892231102674,0.8,0.167720264868041,1,8,2.12360392559479,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.102121445168816,0,0.763871171193686,0,0,0,-0.751998419621156,0,0,1.6360819507758,0,0,0.365755957877385,-1918.6794046739,-1538.88886975975,-379.790534914149
127301,3.12823897790728,0,0.604769678671143,0.8,0.159292519090737,1,8,2.07612434889283,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.252531786565195,0,0.884931657648613,0,0,0,-0.755788967824067,0,0,1.72016415151645,0,0,0.608468628382107,-1928.29592282803,-1542.07656787023,-386.219354957794
127401,3.5335962073388,0,0.611149043963535,0.8,0.16862263024583,1,8,2.13178251790665,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.220106370974515,0,0.883371387870308,0,0,0,-1.03838084287612,0,0,1.7770104387867,0,0,0.556401241804522,-1938.73789251943,-1534.42044310784,-404.317449411591
127501,3.83675131831634,0,0.855467690679271,0.8,0.164863735705347,1,8,2.07850758501982,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.188486469267015,0,0.947460242742283,0,0,0,-0.805254364953004,0,0,1.96706692813613,0,0,0.460568278945675,-1963.89296174907,-1543.60849402356,-420.284467725514
127601,3.80007592415671,0,0.686986797063583,0.8,0.172182658100004,1,8,2.07850758501982,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.319568323171561,0,0.571888181008486,0,0,0,-0.952071456551189,0,0,1.58199735650644,0,0,0.0302995272266129,-2017.69411543359,-1549.11865523789,-468.5754601957
127701,3.60249997970159,0,0.730130348069163,0.8,0.170654329341027,1,8,2.08392213814624,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.289844477267881,0,0.59390058413705,0,0,0,-0.779890746856621,0,0,1.58199735650644,0,0,0.44621901622338,-2049.78353083345,-1549.79445468592,-499.989076147534
127801,3.69938524609702,0,0.904537638805663,0.8,0.153170208692225,1,8,2.0812741852325,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.11354731257743,0,0.977885141367897,0,0,0,-0.782359195944512,0,0,1.70760546707547,0,0,0.769820341283669,-1908.88868216195,-1547.22824524599,-361.660436915961
127901,3.35557727551942,0,0.842537305380665,0.8,0.15548340145712,1,8,2.0812741852325,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.282377857662763,0,0.91348819044058,0,0,0,-0.358372071261265,0,0,2.0003131367524,0,0,0.613856942094744,-1915.12812524327,-1533.64195352229,-381.486171720986
128001,3.50041286228209,0,0.70347786682964,0.8,0.181132221725525,1,8,1.93962323418334,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0209713955355952,0,1.24702263132663,0,0,0,-0.291097989706159,0,0,2.23247687374576,0,0,0.781961352678958,-1919.27130207687,-1533.17236818564,-386.098933891229
128101,4.05932085590472,0,0.947239342183963,0.8,0.166267790136887,1,8,2.13011317546693,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.22602277428112,0,0.998247214548204,0,0,0,-0.109526497115327,0,0,2.0127059016024,0,0,0.622397110211749,-1912.19867314156,-1533.24964093879,-378.949032202773
128201,3.75393835006039,0,0.97638541471011,0.8,0.168420617018316,1,8,2.02036837090432,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0556030530042362,0,1.03879828428088,0,0,0,-0.591676579408914,0,0,2.14842106596135,0,0,1.11715660501967,-1937.47811055689,-1531.10167481373,-406.376435743163
128301,3.70256410008605,0,0.815149104608604,0.8,0.181212629552701,1,8,2.1767539630311,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.214043477637846,0,1.03879828428088,0,0,0,-0.557224102251893,0,0,2.40610369466504,0,0,0.978805820541098,-1988.34279702448,-1537.30179092632,-451.041006098161
128401,3.34035551738689,0,0.825812909499815,0.8,0.189773360159641,1,8,2.17660124476652,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0982062618838864,0,1.14711555595686,0,0,0,-0.00723786154964312,0,0,2.42912921502393,0,0,0.819531410368263,-1944.75215555636,-1542.81796371938,-401.934191836977
128501,3.66307867637254,0,0.556254525198545,0.8,0.189932151854192,1,8,2.03158832949288,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0983151688312858,0,1.33499835213163,0,0,0,0.108460704071337,0,0,2.65886519240676,0,0,1.37242060728028,-1893.47775948841,-1534.9983723867,-358.479387101715
128601,3.12826859057881,0,0.691576612497878,0.8,0.15945717688932,1,8,2.04628794775068,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.365901810654397,0,1.20964954346313,0,0,0,0.147104406583428,0,0,2.62592750363843,0,0,0.680145446209155,-1907.76095068285,-1557.5655319402,-350.195418742648
128701,3.4226664732725,0,0.756132080387811,0.8,0.162087816912738,1,8,2.02987685420859,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0831523453230316,0,1.06209521889318,0,0,0,-0.128740451315299,0,0,2.35444373067421,0,0,0.790365004250621,-1941.34045847312,-1547.78060744027,-393.55985103285
128801,2.98979257081218,0,0.607021203439174,0.8,0.15579749331354,1,8,2.12290374867344,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.138470410388672,0,0.947637573242559,0,0,0,-0.453075908856463,0,0,2.22559324487565,0,0,1.00647640382942,-1950.57408771722,-1560.49986758476,-390.074220132458
128901,2.67122806009068,0,0.466030407007013,0.8,0.159872646669799,1,8,2.17017276104673,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.628358218288915,0,0.801432335557552,0,0,0,-0.63740994722916,0,0,2.11284952405374,0,0,1.14045867303914,-1919.5004096561,-1564.73436709558,-354.766042560511
129001,2.68944054418355,0,0.466030407007013,0.8,0.205895776358246,1,8,2.05086875658555,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.398323543613932,0,1.18950615561839,0,0,0,-0.148127378483917,0,0,2.32371114810662,0,0,1.42610301320291,-1943.64693374348,-1554.42096109001,-389.225972653472
129101,2.92511809478295,0,0.575852003150713,0.8,0.182706384541835,1,8,2.07188825472702,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.131989681071766,0,1.22372750024435,0,0,0,-0.0832593153286281,0,0,2.61454704085157,0,0,1.20400546118748,-1954.83399950163,-1561.64025582036,-393.193743681268
129201,2.62676105041145,0,0.458296098534961,0.8,0.141377309862857,1,8,2.11741239008414,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.284129251641692,0,0.89125957104782,0,0,0,-0.283074163202365,0,0,2.46448466469583,0,0,1.06007164231938,-1944.83680427474,-1551.94532076089,-392.891483513847
129301,2.30438687041084,0,0.2675665274091,0.8,0.189793252396916,1,8,2.28817843516349,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.422845863025746,0,1.39024876609391,0,0,0,0.138448487884377,0,0,2.50307715523634,0,0,1.06502436632209,-2045.31556771168,-1573.39138008713,-471.924187624551
129401,1.97713699586937,0,0.205889387705895,0.8,0.201449642961803,1,8,2.3484108455424,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0898145099091936,0,1.32213889922274,0,0,0,-0.456086946360662,0,0,2.37137143432959,0,0,1.19847526275463,-2092.3818410349,-1585.90879289273,-506.473048142166
129501,1.94558751402759,0,0.0824574571629415,0.8,0.236861010936297,1,8,2.15150385051003,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.291061829518007,0,1.42766999293563,0,0,0,0.0374189165759251,0,0,2.27345148560862,0,0,0.887414148227254,-2166.8868928212,-1589.09261234439,-577.79428047681
129601,2.05361868825402,0,0.213790289837136,0.8,0.17508401878038,1,8,2.12570606429281,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.291061829518007,0,0.795563672864283,0,0,0,-0.115595524858574,0,0,2.29225687053383,0,0,1.2020899199015,-1994.99257410504,-1583.33800021293,-411.654573892108
129701,1.87761378531218,0,0.198473539089189,0.8,0.172292319162192,1,8,2.1193530158272,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.294121257644199,0,1.20141187246442,0,0,0,-0.493132639939016,0,0,2.32779424767175,0,0,1.19785703406227,-1974.5935199905,-1574.26583852455,-400.327681465944
129801,1.82549147919873,0,0.189450215536699,0.8,0.133715548495281,1,8,2.1142148527123,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0446510719468942,0,0.96635130412983,0,0,0,0.0248660589414707,0,0,2.56070702388597,0,0,0.950914401190065,-1918.68496598089,-1583.64456062544,-335.040405355444
129901,1.69413997344812,0,0.323715308085976,0.8,0.19020787582426,1,8,2.26607968174175,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.100459868862078,0,1.18688387150079,0,0,0,-0.0758534021684363,0,0,2.91414855679142,0,0,1.65342100621946,-2063.49321612866,-1597.05685918458,-466.436356944077
130001,1.77926141392312,0,0.133115620130063,0.8,0.211676297194139,1,8,2.18892674376548,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.690966686503097,0,1.13033123631901,0,0,0,-0.192092352216483,0,0,2.67526926548892,0,0,1.52220580008225,-2037.35330248453,-1604.97470127677,-432.378601207759
130101,1.83765932935003,0,0.237891962121547,0.8,0.219429107825878,1,8,2.40669248691657,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.158444399657968,0,1.49317929718639,0,0,0,0.0278523090846461,0,0,2.7772691470436,0,0,1.25545132148655,-1988.36855659332,-1604.49743063436,-383.871125958959
130201,2.09640333748741,0,0.332962107667578,0.8,0.17406232675692,1,8,2.18958764540652,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.239400442062693,0,1.02805131081095,0,0,0,-0.356685621176486,0,0,2.35602609415521,0,0,1.31733835305412,-1960.07890465956,-1588.91097780491,-371.167926854647
130301,2.66254471102652,0,0.575616893839587,0.8,0.17406232675692,1,8,2.02893113093522,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.230513843956528,0,1.34407593684912,0,0,0,-0.153698159220317,0,0,2.3358392259608,0,0,1.1934928641444,-1945.88764575287,-1558.63065072033,-387.256995032541
130401,3.31109902180253,0,0.498503546756388,0.8,0.180517558027414,1,8,2.04587422003127,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.311979392763991,0,1.45117878653424,0,0,0,-0.23032861442957,0,0,2.46819212311686,0,0,0.790985017688739,-1914.23580497714,-1535.69794300348,-378.537861973659
130501,3.11236242530738,0,0.642581201673366,0.8,0.152624313674973,1,8,2.16247369020532,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.211362419106379,0,1.13769998649465,0,0,0,-0.205654387874656,0,0,2.01646977066563,0,0,0.792348366853432,-1948.17232666052,-1551.07796713004,-397.094359530475
130601,3.21064837673368,0,0.642581201673366,0.8,0.205204889213732,1,8,1.96220051585295,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0164939268548787,0,1.32117920177696,0,0,0,-0.202127133278664,0,0,2.3207572671567,0,0,1.10698291112077,-1997.97540571826,-1539.46908587569,-458.506319842576
130701,3.24889132515262,0,0.677675584231295,0.8,0.173479923251592,1,8,2.06410017246083,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0560593182807629,0,1.09282810753069,0,0,0,-0.192365047907004,0,0,2.33649149636006,0,0,1.09650220574094,-1848.73051454884,-1534.59365977985,-314.136854768991
130801,3.38951635306838,0,0.996581676103828,0.8,0.183161135102695,1,8,2.03414550948922,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0984188547924436,0,1.36497983006985,0,0,0,-0.343287809781461,0,0,2.74628583453653,0,0,1.28084877956567,-1875.64261436621,-1541.22967859536,-334.412935770848
130901,3.31373054816024,0,0.754725161607314,0.8,0.183161135102695,1,8,2.19078189784513,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0984188547924436,0,1.24764686110879,0,0,0,-0.394738120660642,0,0,2.53702127052335,0,0,0.599171220197835,-1973.43452412917,-1547.58070414828,-425.853819980899
131001,3.04661096663004,0,0.784545975851867,0.8,0.18712577288902,1,8,2.09212401933502,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.103501144989974,0,1.38374631942017,0,0,0,-0.27590083897882,0,0,2.61346389961342,0,0,1.31509575362382,-1899.62746743788,-1543.20473721742,-356.422730220468
131101,3.36251462754971,0,0.831923758645912,0.8,0.1716467339499,1,8,2.00225086188923,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.253214592412283,0,1.17371942549453,0,0,0,-0.27590083897882,0,0,2.53250134875766,0,0,1.34812543424627,-1863.6709330231,-1530.69135228671,-332.979580736381
131201,2.82008073270214,0,0.886541833629041,0.8,0.180359588350728,1,8,2.05901713157815,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0354401778360889,0,1.35381166837031,0,0,0,-0.286495978154747,0,0,2.62473300843953,0,0,1.19797822952259,-1949.29141518747,-1552.52119493895,-396.770220248523
131301,2.48534550215188,0,0.527716065797053,0.8,0.166190062440217,1,8,2.0635960839828,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.313212933114861,0,1.06073853671206,0,0,0,-0.322247936609131,0,0,2.33206841350247,0,0,0.855651780380343,-1944.20783793826,-1559.22686351004,-384.980974428214
131401,2.5611298051852,0,0.444572487477574,0.8,0.170109498684196,1,8,2.11029796712648,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0837021026363858,0,1.06412198831775,0,0,0,-0.35372668989277,0,0,2.27496053618084,0,0,0.927646120835849,-1969.41667384492,-1549.9920905397,-419.424583305224
131501,2.77922188861793,0,0.569235735588569,0.8,0.179848553414656,1,8,2.23013732779883,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0233413340827218,0,0.850712414107435,0,0,0,-0.652863201943834,0,0,2.71766688387351,0,0,1.13097487127987,-1935.28461399584,-1557.01379334049,-378.270820655342
