i,j,x,sampno
101,4,1,1501
105,4,1,1501
128,4,1,1501
142,4,1,1501
146,4,1,1501
155,4,1,1501
160,4,1,1501
177,4,1,1501
180,4,1,1501
184,4,1,1501
185,4,1,1501
191,4,1,1501
209,4,1,1501
216,4,1,1501
218,4,1,1501
226,4,1,1501
1,5,1,1501
3,5,1,1501
7,5,1,1501
9,5,1,1501
12,5,1,1501
18,5,1,1501
27,5,1,1501
36,5,1,1501
38,5,1,1501
42,5,1,1501
43,5,1,1501
46,5,1,1501
60,5,1,1501
61,5,1,1501
62,5,1,1501
65,5,1,1501
70,5,1,1501
75,5,1,1501
77,5,1,1501
87,5,1,1501
101,5,1,1501
105,5,1,1501
116,5,1,1501
128,5,1,1501
130,5,1,1501
131,5,1,1501
138,5,1,1501
139,5,1,1501
142,5,1,1501
146,5,1,1501
149,5,1,1501
151,5,1,1501
155,5,1,1501
160,5,1,1501
164,5,1,1501
166,5,1,1501
177,5,1,1501
180,5,1,1501
181,5,1,1501
184,5,1,1501
185,5,1,1501
191,5,1,1501
196,5,1,1501
209,5,1,1501
216,5,1,1501
218,5,1,1501
226,5,1,1501
230,5,1,1501
249,5,1,1501
1,6,1,1501
2,6,1,1501
5,6,1,1501
9,6,1,1501
15,6,1,1501
16,6,1,1501
18,6,1,1501
27,6,1,1501
34,6,1,1501
36,6,1,1501
38,6,1,1501
42,6,1,1501
45,6,1,1501
46,6,1,1501
48,6,1,1501
53,6,1,1501
60,6,1,1501
61,6,1,1501
62,6,1,1501
65,6,1,1501
70,6,1,1501
78,6,1,1501
83,6,1,1501
87,6,1,1501
91,6,1,1501
101,6,1,1501
107,6,1,1501
111,6,1,1501
114,6,1,1501
116,6,1,1501
128,6,1,1501
130,6,1,1501
131,6,1,1501
135,6,1,1501
138,6,1,1501
139,6,1,1501
142,6,1,1501
144,6,1,1501
149,6,1,1501
151,6,1,1501
153,6,1,1501
154,6,1,1501
155,6,1,1501
160,6,1,1501
164,6,1,1501
166,6,1,1501
181,6,1,1501
184,6,1,1501
185,6,1,1501
191,6,1,1501
196,6,1,1501
202,6,1,1501
216,6,1,1501
217,6,1,1501
218,6,1,1501
226,6,1,1501
230,6,1,1501
234,6,1,1501
246,6,1,1501
249,6,1,1501
1,7,1,1501
2,7,1,1501
3,7,1,1501
5,7,1,1501
7,7,1,1501
8,7,1,1501
9,7,1,1501
12,7,1,1501
15,7,1,1501
16,7,1,1501
18,7,1,1501
25,7,1,1501
27,7,1,1501
31,7,1,1501
34,7,1,1501
36,7,1,1501
38,7,1,1501
42,7,1,1501
43,7,1,1501
45,7,1,1501
46,7,1,1501
48,7,1,1501
51,7,1,1501
53,7,1,1501
59,7,1,1501
60,7,1,1501
61,7,1,1501
62,7,1,1501
65,7,1,1501
66,7,1,1501
67,7,1,1501
70,7,1,1501
71,7,1,1501
75,7,1,1501
76,7,1,1501
77,7,1,1501
78,7,1,1501
83,7,1,1501
86,7,1,1501
87,7,1,1501
91,7,1,1501
96,7,1,1501
97,7,1,1501
100,7,1,1501
101,7,1,1501
102,7,1,1501
103,7,1,1501
105,7,1,1501
107,7,1,1501
108,7,1,1501
111,7,1,1501
114,7,1,1501
116,7,1,1501
117,7,1,1501
118,7,1,1501
128,7,1,1501
130,7,1,1501
131,7,1,1501
135,7,1,1501
137,7,1,1501
138,7,1,1501
139,7,1,1501
142,7,1,1501
143,7,1,1501
144,7,1,1501
145,7,1,1501
146,7,1,1501
149,7,1,1501
151,7,1,1501
153,7,1,1501
154,7,1,1501
155,7,1,1501
157,7,1,1501
160,7,1,1501
162,7,1,1501
164,7,1,1501
166,7,1,1501
173,7,1,1501
176,7,1,1501
177,7,1,1501
179,7,1,1501
180,7,1,1501
181,7,1,1501
183,7,1,1501
184,7,1,1501
185,7,1,1501
191,7,1,1501
196,7,1,1501
200,7,1,1501
202,7,1,1501
203,7,1,1501
208,7,1,1501
209,7,1,1501
216,7,1,1501
217,7,1,1501
218,7,1,1501
220,7,1,1501
226,7,1,1501
230,7,1,1501
231,7,1,1501
234,7,1,1501
235,7,1,1501
246,7,1,1501
249,7,1,1501
29,8,1,1501
33,8,1,1501
34,8,1,1501
53,8,1,1501
83,8,1,1501
85,8,1,1501
87,8,1,1501
91,8,1,1501
93,8,1,1501
105,8,1,1501
106,8,1,1501
120,8,1,1501
150,8,1,1501
154,8,1,1501
157,8,1,1501
162,8,1,1501
173,8,1,1501
220,8,1,1501
1,9,1,1501
2,9,1,1501
3,9,1,1501
5,9,1,1501
6,9,1,1501
7,9,1,1501
8,9,1,1501
9,9,1,1501
10,9,1,1501
11,9,1,1501
12,9,1,1501
14,9,1,1501
15,9,1,1501
16,9,1,1501
17,9,1,1501
18,9,1,1501
19,9,1,1501
24,9,1,1501
25,9,1,1501
26,9,1,1501
27,9,1,1501
29,9,1,1501
31,9,1,1501
33,9,1,1501
34,9,1,1501
36,9,1,1501
37,9,1,1501
38,9,1,1501
39,9,1,1501
40,9,1,1501
41,9,1,1501
42,9,1,1501
43,9,1,1501
44,9,1,1501
45,9,1,1501
46,9,1,1501
47,9,1,1501
48,9,1,1501
49,9,1,1501
51,9,1,1501
53,9,1,1501
59,9,1,1501
60,9,1,1501
61,9,1,1501
62,9,1,1501
63,9,1,1501
64,9,1,1501
65,9,1,1501
66,9,1,1501
67,9,1,1501
68,9,1,1501
70,9,1,1501
71,9,1,1501
74,9,1,1501
75,9,1,1501
76,9,1,1501
77,9,1,1501
78,9,1,1501
79,9,1,1501
80,9,1,1501
83,9,1,1501
85,9,1,1501
86,9,1,1501
87,9,1,1501
88,9,1,1501
89,9,1,1501
91,9,1,1501
92,9,1,1501
93,9,1,1501
96,9,1,1501
97,9,1,1501
100,9,1,1501
101,9,1,1501
102,9,1,1501
103,9,1,1501
104,9,1,1501
105,9,1,1501
106,9,1,1501
107,9,1,1501
108,9,1,1501
111,9,1,1501
112,9,1,1501
114,9,1,1501
116,9,1,1501
117,9,1,1501
118,9,1,1501
120,9,1,1501
121,9,1,1501
123,9,1,1501
128,9,1,1501
129,9,1,1501
130,9,1,1501
131,9,1,1501
132,9,1,1501
134,9,1,1501
135,9,1,1501
136,9,1,1501
137,9,1,1501
138,9,1,1501
139,9,1,1501
140,9,1,1501
141,9,1,1501
142,9,1,1501
143,9,1,1501
144,9,1,1501
145,9,1,1501
146,9,1,1501
149,9,1,1501
150,9,1,1501
151,9,1,1501
153,9,1,1501
154,9,1,1501
155,9,1,1501
156,9,1,1501
157,9,1,1501
158,9,1,1501
160,9,1,1501
162,9,1,1501
164,9,1,1501
166,9,1,1501
169,9,1,1501
172,9,1,1501
173,9,1,1501
176,9,1,1501
177,9,1,1501
179,9,1,1501
180,9,1,1501
181,9,1,1501
183,9,1,1501
184,9,1,1501
185,9,1,1501
186,9,1,1501
190,9,1,1501
191,9,1,1501
192,9,1,1501
195,9,1,1501
196,9,1,1501
197,9,1,1501
199,9,1,1501
200,9,1,1501
201,9,1,1501
202,9,1,1501
203,9,1,1501
204,9,1,1501
205,9,1,1501
206,9,1,1501
208,9,1,1501
209,9,1,1501
211,9,1,1501
213,9,1,1501
215,9,1,1501
216,9,1,1501
217,9,1,1501
218,9,1,1501
219,9,1,1501
220,9,1,1501
221,9,1,1501
224,9,1,1501
225,9,1,1501
226,9,1,1501
227,9,1,1501
230,9,1,1501
231,9,1,1501
234,9,1,1501
235,9,1,1501
239,9,1,1501
245,9,1,1501
246,9,1,1501
248,9,1,1501
249,9,1,1501
250,9,1,1501
1,11,1,1501
2,11,1,1501
3,11,1,1501
5,11,1,1501
6,11,1,1501
7,11,1,1501
8,11,1,1501
14,11,1,1501
16,11,1,1501
19,11,1,1501
20,11,1,1501
23,11,1,1501
26,11,1,1501
29,11,1,1501
30,11,1,1501
32,11,1,1501
33,11,1,1501
34,11,1,1501
41,11,1,1501
43,11,1,1501
44,11,1,1501
45,11,1,1501
46,11,1,1501
50,11,1,1501
51,11,1,1501
52,11,1,1501
54,11,1,1501
55,11,1,1501
59,11,1,1501
60,11,1,1501
63,11,1,1501
65,11,1,1501
66,11,1,1501
67,11,1,1501
68,11,1,1501
70,11,1,1501
73,11,1,1501
75,11,1,1501
86,11,1,1501
87,11,1,1501
88,11,1,1501
93,11,1,1501
95,11,1,1501
96,11,1,1501
100,11,1,1501
101,11,1,1501
103,11,1,1501
104,11,1,1501
105,11,1,1501
107,11,1,1501
108,11,1,1501
110,11,1,1501
111,11,1,1501
112,11,1,1501
114,11,1,1501
117,11,1,1501
118,11,1,1501
119,11,1,1501
120,11,1,1501
121,11,1,1501
122,11,1,1501
126,11,1,1501
127,11,1,1501
129,11,1,1501
131,11,1,1501
134,11,1,1501
139,11,1,1501
140,11,1,1501
143,11,1,1501
145,11,1,1501
146,11,1,1501
153,11,1,1501
154,11,1,1501
155,11,1,1501
156,11,1,1501
161,11,1,1501
162,11,1,1501
165,11,1,1501
168,11,1,1501
169,11,1,1501
171,11,1,1501
179,11,1,1501
180,11,1,1501
183,11,1,1501
185,11,1,1501
188,11,1,1501
193,11,1,1501
197,11,1,1501
198,11,1,1501
201,11,1,1501
206,11,1,1501
207,11,1,1501
211,11,1,1501
212,11,1,1501
214,11,1,1501
219,11,1,1501
220,11,1,1501
225,11,1,1501
226,11,1,1501
232,11,1,1501
235,11,1,1501
236,11,1,1501
239,11,1,1501
241,11,1,1501
244,11,1,1501
16,12,1,1501
34,12,1,1501
36,12,1,1501
41,12,1,1501
58,12,1,1501
65,12,1,1501
66,12,1,1501
82,12,1,1501
90,12,1,1501
95,12,1,1501
100,12,1,1501
103,12,1,1501
110,12,1,1501
114,12,1,1501
121,12,1,1501
124,12,1,1501
131,12,1,1501
133,12,1,1501
149,12,1,1501
157,12,1,1501
171,12,1,1501
173,12,1,1501
180,12,1,1501
194,12,1,1501
197,12,1,1501
212,12,1,1501
214,12,1,1501
222,12,1,1501
227,12,1,1501
232,12,1,1501
234,12,1,1501
235,12,1,1501
2,13,1,1501
4,13,1,1501
7,13,1,1501
13,13,1,1501
26,13,1,1501
46,13,1,1501
59,13,1,1501
72,13,1,1501
77,13,1,1501
84,13,1,1501
86,13,1,1501
100,13,1,1501
114,13,1,1501
115,13,1,1501
121,13,1,1501
122,13,1,1501
133,13,1,1501
139,13,1,1501
144,13,1,1501
146,13,1,1501
147,13,1,1501
151,13,1,1501
162,13,1,1501
183,13,1,1501
193,13,1,1501
201,13,1,1501
207,13,1,1501
211,13,1,1501
219,13,1,1501
224,13,1,1501
226,13,1,1501
234,13,1,1501
237,13,1,1501
243,13,1,1501
27,4,1,2001
42,4,1,2001
46,4,1,2001
70,4,1,2001
75,4,1,2001
77,4,1,2001
101,4,1,2001
105,4,1,2001
128,4,1,2001
142,4,1,2001
146,4,1,2001
155,4,1,2001
177,4,1,2001
180,4,1,2001
184,4,1,2001
185,4,1,2001
191,4,1,2001
209,4,1,2001
218,4,1,2001
65,5,1,2001
160,5,1,2001
177,5,1,2001
2,6,1,2001
3,6,1,2001
5,6,1,2001
16,6,1,2001
27,6,1,2001
34,6,1,2001
36,6,1,2001
38,6,1,2001
42,6,1,2001
53,6,1,2001
65,6,1,2001
70,6,1,2001
75,6,1,2001
78,6,1,2001
87,6,1,2001
101,6,1,2001
107,6,1,2001
111,6,1,2001
114,6,1,2001
128,6,1,2001
135,6,1,2001
138,6,1,2001
139,6,1,2001
142,6,1,2001
144,6,1,2001
149,6,1,2001
154,6,1,2001
155,6,1,2001
157,6,1,2001
160,6,1,2001
164,6,1,2001
166,6,1,2001
179,6,1,2001
184,6,1,2001
196,6,1,2001
202,6,1,2001
203,6,1,2001
216,6,1,2001
226,6,1,2001
230,6,1,2001
231,6,1,2001
1,7,1,2001
2,7,1,2001
3,7,1,2001
5,7,1,2001
7,7,1,2001
8,7,1,2001
9,7,1,2001
12,7,1,2001
15,7,1,2001
16,7,1,2001
25,7,1,2001
27,7,1,2001
31,7,1,2001
34,7,1,2001
36,7,1,2001
38,7,1,2001
42,7,1,2001
43,7,1,2001
45,7,1,2001
46,7,1,2001
48,7,1,2001
51,7,1,2001
53,7,1,2001
59,7,1,2001
60,7,1,2001
61,7,1,2001
62,7,1,2001
65,7,1,2001
66,7,1,2001
67,7,1,2001
70,7,1,2001
71,7,1,2001
75,7,1,2001
76,7,1,2001
77,7,1,2001
78,7,1,2001
83,7,1,2001
86,7,1,2001
87,7,1,2001
91,7,1,2001
96,7,1,2001
97,7,1,2001
100,7,1,2001
101,7,1,2001
102,7,1,2001
103,7,1,2001
105,7,1,2001
107,7,1,2001
108,7,1,2001
111,7,1,2001
114,7,1,2001
116,7,1,2001
117,7,1,2001
118,7,1,2001
128,7,1,2001
130,7,1,2001
131,7,1,2001
135,7,1,2001
137,7,1,2001
138,7,1,2001
139,7,1,2001
142,7,1,2001
143,7,1,2001
144,7,1,2001
145,7,1,2001
146,7,1,2001
149,7,1,2001
151,7,1,2001
153,7,1,2001
154,7,1,2001
155,7,1,2001
157,7,1,2001
160,7,1,2001
162,7,1,2001
164,7,1,2001
166,7,1,2001
173,7,1,2001
176,7,1,2001
177,7,1,2001
179,7,1,2001
180,7,1,2001
181,7,1,2001
183,7,1,2001
184,7,1,2001
185,7,1,2001
191,7,1,2001
196,7,1,2001
200,7,1,2001
203,7,1,2001
208,7,1,2001
209,7,1,2001
216,7,1,2001
217,7,1,2001
218,7,1,2001
220,7,1,2001
230,7,1,2001
231,7,1,2001
234,7,1,2001
235,7,1,2001
246,7,1,2001
249,7,1,2001
1,8,1,2001
14,8,1,2001
24,8,1,2001
25,8,1,2001
27,8,1,2001
31,8,1,2001
33,8,1,2001
34,8,1,2001
41,8,1,2001
51,8,1,2001
59,8,1,2001
60,8,1,2001
70,8,1,2001
74,8,1,2001
75,8,1,2001
76,8,1,2001
78,8,1,2001
83,8,1,2001
91,8,1,2001
92,8,1,2001
93,8,1,2001
96,8,1,2001
100,8,1,2001
101,8,1,2001
103,8,1,2001
105,8,1,2001
106,8,1,2001
111,8,1,2001
120,8,1,2001
121,8,1,2001
128,8,1,2001
139,8,1,2001
143,8,1,2001
146,8,1,2001
149,8,1,2001
154,8,1,2001
156,8,1,2001
157,8,1,2001
162,8,1,2001
166,8,1,2001
172,8,1,2001
181,8,1,2001
184,8,1,2001
190,8,1,2001
196,8,1,2001
200,8,1,2001
203,8,1,2001
206,8,1,2001
217,8,1,2001
219,8,1,2001
231,8,1,2001
1,9,1,2001
2,9,1,2001
3,9,1,2001
5,9,1,2001
6,9,1,2001
7,9,1,2001
8,9,1,2001
9,9,1,2001
10,9,1,2001
11,9,1,2001
12,9,1,2001
14,9,1,2001
15,9,1,2001
16,9,1,2001
17,9,1,2001
18,9,1,2001
19,9,1,2001
24,9,1,2001
25,9,1,2001
26,9,1,2001
27,9,1,2001
29,9,1,2001
31,9,1,2001
33,9,1,2001
34,9,1,2001
36,9,1,2001
37,9,1,2001
38,9,1,2001
39,9,1,2001
40,9,1,2001
41,9,1,2001
42,9,1,2001
43,9,1,2001
44,9,1,2001
45,9,1,2001
46,9,1,2001
47,9,1,2001
48,9,1,2001
49,9,1,2001
51,9,1,2001
53,9,1,2001
59,9,1,2001
60,9,1,2001
61,9,1,2001
62,9,1,2001
63,9,1,2001
64,9,1,2001
65,9,1,2001
66,9,1,2001
67,9,1,2001
68,9,1,2001
70,9,1,2001
71,9,1,2001
74,9,1,2001
75,9,1,2001
76,9,1,2001
77,9,1,2001
78,9,1,2001
79,9,1,2001
80,9,1,2001
83,9,1,2001
85,9,1,2001
86,9,1,2001
87,9,1,2001
88,9,1,2001
89,9,1,2001
91,9,1,2001
92,9,1,2001
93,9,1,2001
96,9,1,2001
97,9,1,2001
100,9,1,2001
101,9,1,2001
102,9,1,2001
103,9,1,2001
104,9,1,2001
105,9,1,2001
106,9,1,2001
107,9,1,2001
108,9,1,2001
111,9,1,2001
112,9,1,2001
114,9,1,2001
116,9,1,2001
117,9,1,2001
118,9,1,2001
120,9,1,2001
121,9,1,2001
123,9,1,2001
128,9,1,2001
129,9,1,2001
130,9,1,2001
131,9,1,2001
132,9,1,2001
134,9,1,2001
135,9,1,2001
136,9,1,2001
137,9,1,2001
138,9,1,2001
139,9,1,2001
140,9,1,2001
141,9,1,2001
142,9,1,2001
143,9,1,2001
144,9,1,2001
145,9,1,2001
146,9,1,2001
149,9,1,2001
150,9,1,2001
151,9,1,2001
153,9,1,2001
154,9,1,2001
155,9,1,2001
156,9,1,2001
157,9,1,2001
158,9,1,2001
160,9,1,2001
162,9,1,2001
164,9,1,2001
166,9,1,2001
169,9,1,2001
172,9,1,2001
173,9,1,2001
176,9,1,2001
177,9,1,2001
179,9,1,2001
180,9,1,2001
181,9,1,2001
183,9,1,2001
184,9,1,2001
185,9,1,2001
186,9,1,2001
190,9,1,2001
191,9,1,2001
192,9,1,2001
195,9,1,2001
196,9,1,2001
197,9,1,2001
199,9,1,2001
200,9,1,2001
201,9,1,2001
202,9,1,2001
203,9,1,2001
204,9,1,2001
205,9,1,2001
206,9,1,2001
208,9,1,2001
209,9,1,2001
211,9,1,2001
213,9,1,2001
215,9,1,2001
216,9,1,2001
217,9,1,2001
218,9,1,2001
219,9,1,2001
220,9,1,2001
221,9,1,2001
224,9,1,2001
225,9,1,2001
226,9,1,2001
227,9,1,2001
230,9,1,2001
231,9,1,2001
234,9,1,2001
235,9,1,2001
239,9,1,2001
245,9,1,2001
246,9,1,2001
248,9,1,2001
249,9,1,2001
250,9,1,2001
6,10,1,2001
9,10,1,2001
25,10,1,2001
42,10,1,2001
50,10,1,2001
59,10,1,2001
67,10,1,2001
69,10,1,2001
70,10,1,2001
83,10,1,2001
85,10,1,2001
93,10,1,2001
96,10,1,2001
103,10,1,2001
105,10,1,2001
111,10,1,2001
112,10,1,2001
114,10,1,2001
119,10,1,2001
127,10,1,2001
142,10,1,2001
144,10,1,2001
149,10,1,2001
153,10,1,2001
154,10,1,2001
164,10,1,2001
177,10,1,2001
180,10,1,2001
196,10,1,2001
204,10,1,2001
206,10,1,2001
207,10,1,2001
215,10,1,2001
223,10,1,2001
235,10,1,2001
5,11,1,2001
6,11,1,2001
27,11,1,2001
28,11,1,2001
56,11,1,2001
59,11,1,2001
65,11,1,2001
73,11,1,2001
94,11,1,2001
103,11,1,2001
105,11,1,2001
117,11,1,2001
120,11,1,2001
122,11,1,2001
129,11,1,2001
137,11,1,2001
146,11,1,2001
153,11,1,2001
169,11,1,2001
182,11,1,2001
184,11,1,2001
193,11,1,2001
219,11,1,2001
234,11,1,2001
241,11,1,2001
1,12,1,2001
2,12,1,2001
7,12,1,2001
10,12,1,2001
16,12,1,2001
22,12,1,2001
23,12,1,2001
27,12,1,2001
28,12,1,2001
34,12,1,2001
35,12,1,2001
36,12,1,2001
46,12,1,2001
49,12,1,2001
52,12,1,2001
58,12,1,2001
59,12,1,2001
66,12,1,2001
72,12,1,2001
75,12,1,2001
86,12,1,2001
88,12,1,2001
96,12,1,2001
98,12,1,2001
99,12,1,2001
100,12,1,2001
101,12,1,2001
103,12,1,2001
105,12,1,2001
113,12,1,2001
114,12,1,2001
115,12,1,2001
117,12,1,2001
129,12,1,2001
133,12,1,2001
134,12,1,2001
139,12,1,2001
143,12,1,2001
144,12,1,2001
145,12,1,2001
146,12,1,2001
157,12,1,2001
159,12,1,2001
162,12,1,2001
165,12,1,2001
171,12,1,2001
173,12,1,2001
180,12,1,2001
184,12,1,2001
197,12,1,2001
201,12,1,2001
202,12,1,2001
210,12,1,2001
211,12,1,2001
212,12,1,2001
222,12,1,2001
223,12,1,2001
225,12,1,2001
227,12,1,2001
232,12,1,2001
233,12,1,2001
235,12,1,2001
236,12,1,2001
240,12,1,2001
241,12,1,2001
245,12,1,2001
248,12,1,2001
7,13,1,2001
32,13,1,2001
46,13,1,2001
48,13,1,2001
58,13,1,2001
59,13,1,2001
77,13,1,2001
105,13,1,2001
111,13,1,2001
113,13,1,2001
115,13,1,2001
122,13,1,2001
133,13,1,2001
144,13,1,2001
146,13,1,2001
151,13,1,2001
180,13,1,2001
183,13,1,2001
193,13,1,2001
197,13,1,2001
201,13,1,2001
211,13,1,2001
214,13,1,2001
223,13,1,2001
238,13,1,2001
27,4,1,2501
42,4,1,2501
46,4,1,2501
70,4,1,2501
75,4,1,2501
77,4,1,2501
87,4,1,2501
101,4,1,2501
105,4,1,2501
128,4,1,2501
142,4,1,2501
146,4,1,2501
155,4,1,2501
160,4,1,2501
177,4,1,2501
180,4,1,2501
184,4,1,2501
185,4,1,2501
191,4,1,2501
209,4,1,2501
216,4,1,2501
218,4,1,2501
226,4,1,2501
1,5,1,2501
111,6,1,2501
155,6,1,2501
196,6,1,2501
217,6,1,2501
1,7,1,2501
2,7,1,2501
3,7,1,2501
5,7,1,2501
7,7,1,2501
8,7,1,2501
9,7,1,2501
12,7,1,2501
15,7,1,2501
16,7,1,2501
18,7,1,2501
25,7,1,2501
27,7,1,2501
31,7,1,2501
34,7,1,2501
38,7,1,2501
42,7,1,2501
43,7,1,2501
45,7,1,2501
46,7,1,2501
48,7,1,2501
53,7,1,2501
59,7,1,2501
60,7,1,2501
61,7,1,2501
62,7,1,2501
65,7,1,2501
66,7,1,2501
67,7,1,2501
70,7,1,2501
75,7,1,2501
76,7,1,2501
77,7,1,2501
78,7,1,2501
83,7,1,2501
86,7,1,2501
87,7,1,2501
91,7,1,2501
97,7,1,2501
100,7,1,2501
101,7,1,2501
102,7,1,2501
103,7,1,2501
105,7,1,2501
107,7,1,2501
111,7,1,2501
116,7,1,2501
117,7,1,2501
118,7,1,2501
128,7,1,2501
130,7,1,2501
135,7,1,2501
137,7,1,2501
138,7,1,2501
139,7,1,2501
142,7,1,2501
143,7,1,2501
144,7,1,2501
145,7,1,2501
146,7,1,2501
149,7,1,2501
151,7,1,2501
154,7,1,2501
157,7,1,2501
160,7,1,2501
162,7,1,2501
164,7,1,2501
166,7,1,2501
173,7,1,2501
176,7,1,2501
177,7,1,2501
179,7,1,2501
180,7,1,2501
181,7,1,2501
183,7,1,2501
184,7,1,2501
185,7,1,2501
191,7,1,2501
196,7,1,2501
200,7,1,2501
203,7,1,2501
208,7,1,2501
209,7,1,2501
216,7,1,2501
217,7,1,2501
218,7,1,2501
220,7,1,2501
226,7,1,2501
230,7,1,2501
231,7,1,2501
234,7,1,2501
235,7,1,2501
246,7,1,2501
249,7,1,2501
2,9,1,2501
5,9,1,2501
9,9,1,2501
15,9,1,2501
24,9,1,2501
26,9,1,2501
27,9,1,2501
29,9,1,2501
37,9,1,2501
38,9,1,2501
41,9,1,2501
46,9,1,2501
49,9,1,2501
59,9,1,2501
60,9,1,2501
62,9,1,2501
65,9,1,2501
70,9,1,2501
71,9,1,2501
74,9,1,2501
75,9,1,2501
76,9,1,2501
80,9,1,2501
83,9,1,2501
85,9,1,2501
86,9,1,2501
91,9,1,2501
92,9,1,2501
93,9,1,2501
96,9,1,2501
97,9,1,2501
100,9,1,2501
103,9,1,2501
105,9,1,2501
106,9,1,2501
111,9,1,2501
112,9,1,2501
118,9,1,2501
121,9,1,2501
130,9,1,2501
134,9,1,2501
135,9,1,2501
137,9,1,2501
139,9,1,2501
140,9,1,2501
141,9,1,2501
143,9,1,2501
150,9,1,2501
154,9,1,2501
156,9,1,2501
157,9,1,2501
158,9,1,2501
162,9,1,2501
164,9,1,2501
166,9,1,2501
169,9,1,2501
172,9,1,2501
173,9,1,2501
179,9,1,2501
180,9,1,2501
181,9,1,2501
184,9,1,2501
190,9,1,2501
195,9,1,2501
197,9,1,2501
202,9,1,2501
204,9,1,2501
206,9,1,2501
208,9,1,2501
213,9,1,2501
216,9,1,2501
219,9,1,2501
225,9,1,2501
226,9,1,2501
230,9,1,2501
235,9,1,2501
245,9,1,2501
246,9,1,2501
248,9,1,2501
1,10,1,2501
5,10,1,2501
20,10,1,2501
96,10,1,2501
105,10,1,2501
121,10,1,2501
127,10,1,2501
143,10,1,2501
149,10,1,2501
161,10,1,2501
223,10,1,2501
227,10,1,2501
2,11,1,2501
6,11,1,2501
7,11,1,2501
17,11,1,2501
27,11,1,2501
34,11,1,2501
46,11,1,2501
49,11,1,2501
50,11,1,2501
51,11,1,2501
54,11,1,2501
56,11,1,2501
66,11,1,2501
68,11,1,2501
74,11,1,2501
94,11,1,2501
100,11,1,2501
101,11,1,2501
103,11,1,2501
105,11,1,2501
108,11,1,2501
112,11,1,2501
117,11,1,2501
120,11,1,2501
127,11,1,2501
130,11,1,2501
139,11,1,2501
145,11,1,2501
149,11,1,2501
151,11,1,2501
156,11,1,2501
157,11,1,2501
180,11,1,2501
182,11,1,2501
183,11,1,2501
184,11,1,2501
188,11,1,2501
193,11,1,2501
196,11,1,2501
214,11,1,2501
219,11,1,2501
224,11,1,2501
226,11,1,2501
242,11,1,2501
248,11,1,2501
1,12,1,2501
21,12,1,2501
23,12,1,2501
49,12,1,2501
65,12,1,2501
68,12,1,2501
73,12,1,2501
86,12,1,2501
105,12,1,2501
129,12,1,2501
134,12,1,2501
143,12,1,2501
163,12,1,2501
168,12,1,2501
193,12,1,2501
197,12,1,2501
201,12,1,2501
211,12,1,2501
232,12,1,2501
240,12,1,2501
243,12,1,2501
37,13,1,2501
77,13,1,2501
100,13,1,2501
105,13,1,2501
122,13,1,2501
129,13,1,2501
133,13,1,2501
193,13,1,2501
206,13,1,2501
223,13,1,2501
224,13,1,2501
226,13,1,2501
42,4,1,3001
70,4,1,3001
77,4,1,3001
87,4,1,3001
101,4,1,3001
128,4,1,3001
142,4,1,3001
146,4,1,3001
155,4,1,3001
160,4,1,3001
180,4,1,3001
185,4,1,3001
216,4,1,3001
226,4,1,3001
1,5,1,3001
3,5,1,3001
130,5,1,3001
230,5,1,3001
2,7,1,3001
3,7,1,3001
5,7,1,3001
8,7,1,3001
9,7,1,3001
12,7,1,3001
18,7,1,3001
25,7,1,3001
27,7,1,3001
31,7,1,3001
34,7,1,3001
42,7,1,3001
45,7,1,3001
46,7,1,3001
51,7,1,3001
53,7,1,3001
60,7,1,3001
61,7,1,3001
70,7,1,3001
71,7,1,3001
75,7,1,3001
76,7,1,3001
78,7,1,3001
83,7,1,3001
91,7,1,3001
97,7,1,3001
102,7,1,3001
103,7,1,3001
105,7,1,3001
107,7,1,3001
111,7,1,3001
114,7,1,3001
116,7,1,3001
128,7,1,3001
130,7,1,3001
131,7,1,3001
135,7,1,3001
138,7,1,3001
139,7,1,3001
143,7,1,3001
144,7,1,3001
146,7,1,3001
149,7,1,3001
151,7,1,3001
154,7,1,3001
155,7,1,3001
157,7,1,3001
160,7,1,3001
162,7,1,3001
166,7,1,3001
173,7,1,3001
179,7,1,3001
180,7,1,3001
181,7,1,3001
183,7,1,3001
184,7,1,3001
185,7,1,3001
191,7,1,3001
196,7,1,3001
202,7,1,3001
203,7,1,3001
208,7,1,3001
209,7,1,3001
216,7,1,3001
217,7,1,3001
220,7,1,3001
226,7,1,3001
230,7,1,3001
235,7,1,3001
246,7,1,3001
249,7,1,3001
34,8,1,3001
46,8,1,3001
103,8,1,3001
118,8,1,3001
130,8,1,3001
135,8,1,3001
162,8,1,3001
190,8,1,3001
235,8,1,3001
1,9,1,3001
2,9,1,3001
15,9,1,3001
24,9,1,3001
38,9,1,3001
46,9,1,3001
47,9,1,3001
53,9,1,3001
59,9,1,3001
65,9,1,3001
85,9,1,3001
96,9,1,3001
102,9,1,3001
108,9,1,3001
121,9,1,3001
128,9,1,3001
139,9,1,3001
158,9,1,3001
190,9,1,3001
203,9,1,3001
209,9,1,3001
211,9,1,3001
213,9,1,3001
216,9,1,3001
218,9,1,3001
220,9,1,3001
227,9,1,3001
239,9,1,3001
248,9,1,3001
100,10,1,3001
235,10,1,3001
245,10,1,3001
5,11,1,3001
7,11,1,3001
19,11,1,3001
20,11,1,3001
23,11,1,3001
27,11,1,3001
